ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
141,47,43,39,35,34,33,33,33,33,33,31,30,29,29,30,30,29,29,27,26,26
142,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,2
145,0,0,0,6,10,12,14,17,18,23,21,23,26,26,27,24,27,28,32,35,35
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,3,3,3,3,3,3,4,3,4,3,3,3,4,4,3,3,3,4,4,4
148,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2
149,8,7,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
159,0,0,0,0,0,0,0,0,0,0,0,0,8,10,10,2,12,15,27,35,37
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,14,20,22
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,10,23,26,27,26,25,25,26,27,28,27,26,26,25,26,26,27,26,26,26,26
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,1,1,1,1,2,1,2,2,2,2,2,2,2,3,3,3
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,5,5,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4
199,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,3,4,4,4
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,18,23,23,23,21,20,21,22,23,23,22,21,20,21,22,22,22,21,20,19,20
208,14,20,20,20,19,19,20,21,22,22,20,19,19,20,21,21,21,20,19,19,19
209,11,13,13,13,12,11,12,13,13,13,12,12,11,11,12,13,13,12,11,11,11
210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,12,12,11,10,10,9,9,9,10,10,10,9,8,8,9,9,9,9,8,7,7
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2
221,28,30,29,28,28,29,30,31,30,30,28,27,28,29,30,29,28,27,27,27,28
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,7,7
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
224,62,54,41,34,31,30,32,33,33,32,29,26,26,28,29,29,27,25,23,22,23
225,21,21,20,18,17,16,17,18,19,18,17,16,15,16,17,17,17,16,14,14,14
226,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,16,13,10,9,8,8,9,9,8,8,7,7,7,8,8,7,7,6,6,6,6
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,5,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
243,4,11,13,12,12,12,12,13,13,13,12,12,12,12,13,13,13,12,12,12,12
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,5,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3
248,46,52,53,51,49,47,47,49,51,51,49,46,45,45,47,47,48,46,44,42,42
249,0,0,0,0,0,0,0,0,0,2,2,2,3,3,4,4,5,5,5,6,6
250,0,0,0,0,0,0,0,1,2,2,2,3,3,3,3,3,4,4,4,4,4
251,74,73,72,68,64,62,63,65,66,66,64,60,58,59,61,62,61,59,55,54,54
252,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2,3,3,4
253,0,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
254,8,27,32,34,35,34,33,34,34,36,35,35,34,33,34,33,34,34,35,34,34
255,25,25,23,22,21,20,21,22,22,22,21,20,19,19,20,20,20,19,18,18,18
256,15,44,49,52,53,54,55,56,56,57,54,54,55,55,57,54,55,54,56,57,57
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0,0,0,0,0,0,1,3,3,3,4,5,5,6,6,7,8,8,8
272,63,59,54,51,48,47,48,49,49,49,46,44,43,44,45,45,44,42,40,39,39
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
275,0,2,5,6,6,6,7,7,7,8,7,7,8,8,8,7,8,8,8,9,9
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,8,9,9,9
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,5,5
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,4,4
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,10,11
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2
300,6,10,10,11,10,10,11,11,11,11,10,10,10,10,11,10,10,10,10,10,10
301,0,0,0,4,5,6,7,8,10,12,11,12,13,13,13,12,14,14,15,16,16
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
