ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
77,4,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,6,8,8,8,7,7,7,8,9,9,8,7,7,7,8,9,9,8,7,7,7
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,23,28,32,31,30,29,30,32,34,35,33,32,31,31,33,35,35,34,31,30,31
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
115,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
116,4,4,4,4,3,3,3,4,4,4,4,3,3,3,4,4,4,4,3,3,3
117,9,11,12,11,10,9,10,12,13,13,11,10,10,11,12,13,13,12,10,10,11
118,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1
119,10,11,10,9,9,9,9,10,10,10,9,8,8,9,10,10,9,9,8,8,8
120,12,14,15,14,14,14,15,16,16,16,15,15,15,15,16,17,16,16,15,15,15
121,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
122,4,4,4,3,3,3,3,3,4,4,3,3,3,3,3,4,4,3,3,3,3
123,3,4,4,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3
124,15,14,13,12,11,10,10,11,11,11,10,9,9,9,10,10,10,10,9,8,9
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
129,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
133,5,5,5,4,4,4,4,5,5,5,4,4,4,4,5,5,4,4,4,4,4
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,12,10,7,6,5,5,6,6,6,5,5,4,4,5,5,6,5,4,4,4,4
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,44,43,40,37,35,35,37,38,39,37,35,33,34,35,37,38,36,34,32,32,33
142,9,9,10,9,8,8,9,9,9,9,8,8,8,8,9,9,9,8,7,7,8
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1
145,0,9,18,18,20,21,22,25,24,24,24,24,27,28,26,26,26,27,26,26,27
146,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,3,3,3,4
147,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
148,0,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3
149,8,6,5,5,4,4,5,5,5,4,4,4,4,4,4,4,4,4,3,3,4
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4
151,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,4,4,5
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0,0,3,13,16,13,14,15,17,18,20,22
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3
159,0,0,0,0,1,9,11,18,15,15,16,17,28,31,27,26,26,29,29,30,33
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5
161,0,0,0,0,0,0,0,5,3,3,5,6,14,17,13,13,13,15,16,17,20
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
164,11,18,21,21,20,19,20,22,24,24,23,22,21,21,22,24,24,23,21,20,21
165,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,3,3
166,1,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,3,2,2,2
167,0,0,0,0,0,0,0,0,0,0,1,3,9,10,9,10,11,12,13,13,15
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171,0,2,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3
172,0,4,5,5,5,5,5,4,4,4,4,4,4,6,5,5,5,5,4,4,5
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,6,6,7,6,5,5,5,6,6,6,6,5,5,5,6,6,6,6,5,5,5
199,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0,1,1,2,3,4,5,5,5,5,5,5,6,6,7,6,6,6,6
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
207,15,20,21,20,19,18,19,22,24,23,22,20,19,20,22,24,23,21,19,18,19
208,12,15,16,16,15,15,15,16,17,17,16,15,15,15,16,17,17,16,15,14,15
209,9,10,12,12,11,10,10,11,11,12,12,11,10,10,11,11,11,11,10,10,10
210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,9,11,12,11,10,10,11,11,12,12,11,11,11,11,12,12,12,11,11,10,11
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0,0,0,0,0,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3
221,31,34,35,32,29,27,29,34,37,37,34,30,29,30,34,37,37,34,30,29,30
222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,4
223,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
224,53,52,43,37,34,33,35,37,38,37,33,31,30,32,34,36,35,32,28,27,29
225,19,21,20,18,17,17,18,19,20,20,18,17,17,18,19,20,20,18,17,16,17
226,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
228,15,11,8,7,7,7,6,6,5,5,5,4,4,4,4,4,4,4,3,3,3
229,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
232,2,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1,2,3,3,2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,2,2
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
237,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
242,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
243,1,6,8,8,7,7,7,8,9,9,9,8,7,8,9,10,10,9,8,7,8
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
247,5,5,4,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,2,3
248,42,51,55,50,45,44,48,56,61,60,54,48,47,50,57,62,61,56,49,48,51
249,0,4,6,7,7,7,7,8,9,9,9,9,9,9,9,10,10,10,10,9,9
250,0,0,0,1,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3
251,63,69,72,67,63,62,65,68,71,69,65,60,59,61,65,68,67,62,57,56,58
252,0,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
253,3,3,3,3,3,3,3,4,4,4,4,3,3,4,4,4,4,4,3,3,3
254,25,37,43,43,40,38,39,45,50,51,48,45,42,43,47,52,53,51,47,44,44
255,22,21,19,18,16,16,16,16,17,16,15,14,13,14,14,15,15,14,12,12,12
256,38,64,78,77,71,66,68,77,86,90,86,80,75,74,81,90,94,91,82,76,76
257,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2
258,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3
261,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,0,4,5,6,6,6,8,9,9,9,9,9,9,9,10,11,10,10,9,9
272,65,67,61,53,48,45,49,52,54,52,47,42,41,43,48,50,48,44,39,37,39
273,0,0,0,0,0,0,0,0,0,0,1,2,4,5,4,4,5,5,6,6,6
274,0,0,0,0,0,0,1,5,6,7,8,9,13,14,14,14,14,15,15,16,17
275,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,7,9,10,10,10,11
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2
281,0,0,0,0,0,0,0,0,1,1,1,1,3,3,5,5,6,6,7,7,8
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,4,4,4,4
284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
285,0,0,0,0,0,1,1,2,4,4,5,4,5,5,5,6,6,6,6,6,6
286,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,7,7,8,9
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
292,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
298,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3,3,3,3
299,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2
300,5,8,9,9,8,8,9,10,11,11,10,9,9,9,10,11,11,11,10,9,9
301,0,0,2,4,5,6,7,9,10,10,10,10,11,11,11,12,12,12,11,11,12
302,0,0,1,1,3,4,5,7,7,7,7,7,9,9,9,9,9,9,9,9,10
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
